id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
79257,79497,145361,6019,,Zet Nor,,16.222984,-55.540947,66.7557,-100.49,-41.91,-46,5.78,1.658,F2III,0.365,-16.945103,-33.756976,-55.04179,-1.211E-05,4.837E-05,3.112E-05,4.24716718409391,-0.969372400872364,-4.87189267590278E-07,-2.03185413E-07,Zet,,Nor,1,79257,,18.9147236283301,,,
82523,82775,152408,6272,,,,16.916251,-41.150858,694.4444,-0.16,-1.36,-140,5.78,-3.428,O8Iab+...,0.132,-146.37759,-501.995612,-456.97406,3.051E-05,0.00010655,9.077E-05,4.42866426421261,-0.718217956692827,-7.75701888888889E-10,-6.593466E-09,,,Sco,1,82523,,2047.38727634164,,,
85439,85699,166926,6811,,24    UMi,,17.513056,86.968047,46.8823,56.09,9.68,1,5.78,2.425,A2m,0.239,-0.315161,-2.459631,46.816683,1.292E-05,5E-07,1.14E-06,4.58490739840494,1.51787876863718,2.71931993423611E-07,4.6929964E-08,,24,UMi,1,85439,,9.33254300796991,,,
86285,86552,160263,6572,,,,17.687844,-46.92183,245.7002,10.77,-7.68,-12,5.78,-1.172,A0V,-0.004,-13.69869,-167.252011,-179.464888,1.401E-05,1.397E-05,2.72E-06,4.63066669187629,-0.818940419794787,5.22144333958333E-08,-3.723369E-08,,,Ara,1,86285,,256.33033198659,,,
87122,87393,161814,6624,,,,17.859853,-60.164056,123.1527,-0.14,-15.69,17,5.78,0.328,K0III,1.008,-2.247542,-61.229555,-106.829374,-1E-07,-5.2E-07,-1.974E-05,4.67569863806103,-1.05006087058858,-6.78739152777778E-10,-7.6067266E-08,,,Pav,1,87122,,64.3872682901461,,,
91122,91405,171961,6990,,,,18.641865,-23.504893,151.0574,-0.53,-19.6,-33,5.78,-0.116,B8III,-0.018,23.168051,-136.572122,-60.24571,-6.52E-06,3.609E-05,3E-07,4.88042892051677,-0.410237776455459,-2.56951250694444E-09,-9.5023481E-08,,,Sgr,1,91122,,96.917008394729,,,
93550,93845,178187,7250,,,,19.110665,24.250793,107.1811,58.3,14.37,-22,5.78,0.629,A4III,0.104,28.016329,-93.620749,44.02257,2.226E-05,3.128E-05,-2.43E-06,5.00316045315579,0.423256183592594,2.82646375763889E-07,6.9667725E-08,,,Vul,1,93550,,48.7977727286486,,,
101149,101475,196178,7870,,,,20.565234,46.693866,132.2751,9.66,1.82,-22,5.78,0.173,B9sp...,-0.14,56.452171,-71.024755,96.256359,-5.28E-06,1.66E-05,-1.557E-05,5.38396558178876,0.81496170120657,4.68330015416667E-08,8.823608E-09,,,Cyg,1,101149,,74.2677043714698,V2015,5.792,5.772
102894,103226,199012,8000,,19    Cap,,20.913283,-17.922894,111.8568,-58.88,-17.03,-39,5.78,0.537,K0III,1.122,73.528361,-76.945094,-34.422349,-5.127E-05,7.43E-06,3.49E-06,5.47508462123992,-0.312813515432979,-2.85458295111111E-07,-8.2563769E-08,,19,Cap,1,102894,,53.1128981855013,,,
105587,105928,204139,8207,,35    Cap,,21.454117,-21.19621,171.8213,-24.64,-33.95,23,5.78,-0.395,K3III,1.44,125.91253,-99.041598,-62.124282,-3.49E-06,-2.337E-05,-3.487E-05,5.61667462374171,-0.369943657199635,-1.19458090888889E-07,-1.64594244E-07,,35,Cap,1,105587,,125.314117494142,,,
107544,107887,207840,8348,,,,21.859513,19.826682,161.5509,20.51,13.33,-20,5.78,-0.262,B8III,-0.1,128.730613,-80.775416,54.794133,-1.076E-05,2.572E-05,2.88E-06,5.72280716505875,0.346040875474551,9.94352858819444E-08,6.4625663E-08,,,Peg,1,107544,,110.866413897996,,,
109125,109471,210502,8458,,,,22.177065,11.624539,208.7683,-46.82,-54.38,17,5.78,-0.818,M1III,1.617,181.638019,-93.927218,42.066311,3.21E-06,-5.501E-05,-5.04E-05,5.80594196083955,0.202886488135309,-2.26989765236111E-07,-2.63641679E-07,,,Peg,1,109125,,185.012043477186,,,
110322,110668,212211,8527,,,,22.419573,-70.431622,49.456,121.79,-62.31,4,5.78,2.309,F3III,0.396,15.166715,-6.659559,-46.599577,1.1E-07,3.184E-05,-8.86E-06,5.86943047747759,-1.22926370026479,5.90454581548611E-07,-3.02087404E-07,,,Ind,1,110322,,10.3848445500827,,,
117519,117887,224062,9047,,,,23.912951,0.109309,195.3125,-40.93,-14.63,-2,5.78,-0.674,M5IIb,1.466,195.261411,-4.450662,0.372616,-2.9E-06,-3.87E-05,-1.386E-05,6.26039590570041,0.001907796377891,-1.98434239451389E-07,-7.0928241E-08,,,Psc,1,117519,,162.031704274,XZ,5.851,5.651
1653,1657,1632,79,,,,0.345978,32.911186,191.9386,-29.44,-17.29,-36,5.79,-0.626,K5III,1.595,160.4743,14.575103,104.287431,-1.96E-05,-2.929E-05,-3.351E-05,0.090576878119959,0.574408564537506,-1.42729147555556E-07,-8.3824285E-08,,,And,1,1653,,155.024378887104,,,
7104,7118,9377,441,,,,1.52868,-30.283081,102.3541,-4.43,-64.34,3,5.79,0.739,K0III,1.073,81.402989,34.436546,-51.614387,-1.153E-05,-7.26E-06,-2.912E-05,0.400207558074097,-0.528539477379817,-2.14772460486111E-08,-3.11929122E-07,,,Scl,1,7104,,44.0960816450638,,,
10517,10540,13871,656,,20    Ari,,2.262789,25.782937,42.1053,176.41,-66.38,26,5.79,2.668,F6IV-V,0.439,31.453504,21.169262,18.314347,4.65E-06,4.653E-05,-6.3E-07,0.592396649523371,0.449997148080941,8.55259813868056E-07,-3.21819321E-07,,20,Ari,1,10517,,7.46105085193063,,,
12082,12114,16160,753,Gl 105A,,268 G. Cet,2.601357,6.88687,7.1803,1806.27,1442.5,26,5.79,6.509,K3V,0.918,5.538462,4.488223,0.861013,-2.374E-05,6.168E-05,5.304E-05,0.681033735135593,0.120198561576743,8.75704406777083E-06,6.993437342E-06,,,Cet,1,12082,Gl 105,0.216970155380085,,,
12411,12444,16673,784,NN 3175,,,2.670117,-9.452875,21.7581,-138.45,-78.69,-4,5.79,4.102,F6V,0.524,16.428845,13.810748,-3.573465,5.26E-06,-1.465E-05,-7.52E-06,0.699035118785269,-0.164983792123994,-6.71224540729167E-07,-3.81499885E-07,,,Cet,1,12411,,1.99159028905761,,,
15154,15192,20041,964,,,,3.263325,57.14062,877.193,-1.95,-2,-12,5.79,-3.925,A0Ia,0.644,312.563108,358.928083,736.846188,6.57E-06,-5.08E-06,-1.492E-05,0.854336591278666,0.997291960157611,-9.45386677083333E-09,-9.696273E-09,,,Per,1,15154,,3235.93656929628,,,
16550,16591,21912,1078,,,,3.559731,39.899478,56.0538,17.06,-45.98,4,5.79,2.047,A5m,0.139,25.641807,34.521663,35.955321,2.93E-06,1.172E-05,-6.96E-06,0.931935445705622,0.696377268473362,8.27092139027778E-08,-2.2291733E-07,,,Per,1,16550,,13.2190425344172,IW,5.822,5.762
17543,17585,23005,1124,,,,3.766907,67.201605,55.4324,82.08,-113.37,6,5.79,2.071,F0IV,0.347,11.854111,17.912267,51.101738,-1.58E-06,3.758E-05,-6.15E-06,0.986173824931853,1.1728892737089,3.97935069E-07,-5.49633269E-07,,,Cam,1,17543,,12.9300439179628,,,
21200,21253,29399,1475,,,,4.559453,-62.823677,45.1467,-117.21,-19.34,31,5.79,2.517,K1III,1.028,7.593584,19.170854,-40.162986,2.78E-05,5.2E-07,-3.014E-05,1.19366204581149,-1.09648001942594,-5.68250114979167E-07,-9.3762965E-08,,,Ret,1,21200,,8.5743261663618,,,
22860,22913,31373,1576,,,,4.930598,15.040278,111.4827,-4.54,-11.54,7,5.79,0.554,B9V,-0.085,29.750257,103.471781,28.929556,4.72E-06,7.52E-06,-4.17E-06,1.29082757940777,0.262502376459392,-2.20105410972222E-08,-5.5947498E-08,,,Ori,1,22860,,52.2877555313441,,,
23014,23068,31553,1586,,99    Tau,,4.963513,23.948562,139.6648,2.61,-9.37,4,5.79,0.065,G8III:,1.109,34.212143,122.97067,56.692238,-1E-08,6.56E-06,-4.14E-06,1.29944468171932,0.417981259513391,1.26536370625E-08,-4.5427041E-08,,99,Tau,1,23014,,82.0351544329818,,,
23034,23088,31592,1590,,98    Tau,,4.969275,25.050405,87.184,26.23,-47.62,26,5.79,1.088,A0V,0.018,21.055375,76.125117,36.915148,-1.99E-06,3.439E-05,-6.97E-06,1.300953271708,0.437212054902602,1.27166628409722E-07,-2.30868274E-07,,98,Tau,1,23034,,31.9742230320493,,,
26104,26169,37993,1964,,,,5.579106,-73.741277,333.3333,0.06,37.09,-11,5.79,-1.824,M2/M3III,1.717,10.262661,92.759031,-320.002287,5.88E-06,5.407E-05,2.758E-05,1.46060659354527,-1.2870280705978,2.90888208333333E-10,1.79817394E-07,,,Men,1,26104,,467.30453963151,WX,5.874,5.694
27481,27549,39007,2014,,,,5.834079,9.871218,109.8901,14.82,-1.68,44,5.79,0.585,G8III,0.876,4.70127,108.161505,18.838991,-5.96E-06,4.479E-05,6.83E-06,1.52735837668214,0.172285257732396,7.18493874583333E-08,-8.144869E-09,,,Ori,1,27481,,50.8159442560561,,,
28827,28899,41843,2164,,,,6.101538,-29.758624,85.2515,10.94,-41.69,7,5.79,1.136,A1V,0.041,-1.967129,73.98279,-42.314372,-4.46E-06,-2.46E-06,-1.851E-05,1.5973790000879,-0.519385961539701,5.30386166527778E-08,-2.02118823E-07,,,Col,1,28827,,30.5914455948641,,,
29938,30011,44081,2271,,,,6.316382,-20.925611,537.6344,-3.32,3.9,31,5.79,-2.862,B3II/III,-0.155,-41.546911,500.453319,-192.019208,5.87E-06,3.385E-05,-1.83E-06,1.65362495216163,-0.365220808557336,-1.60958141944444E-08,1.8907733E-08,,,CMa,1,29938,,1215.62605523738,,,
31909,31992,47964,2461,,,,6.684845,0.495323,384.6154,-7.48,-5.04,23,5.79,-2.135,B8III,-0.094,-68.587043,378.436159,3.324968,9.51E-06,2.571E-05,-9.19E-06,1.75008823168945,0.008645019197171,-3.62640633055556E-08,-2.4434609E-08,,,Mon,1,31909,,622.30028516916,,,
35899,35998,58461,2832,,,,7.418977,-13.751978,35.6379,-202.9,-0.91,7,5.79,3.03,F3V,0.432,-12.565793,32.255127,-8.471836,3.015E-05,1.917E-05,-1.85E-06,1.94228376073912,-0.240017289603285,-9.83686957847222E-07,-4.411804E-09,,,CMa,1,35899,,5.34564359396972,,,
35924,36024,58612,2841,,,,7.423686,-25.217767,432.9004,-8.66,-0.89,24,5.79,-2.392,B5III,-0.103,-142.616809,364.752924,-184.441569,9.13E-06,2.656E-05,-1.215E-05,1.94351635763243,-0.440133057754859,-4.19848647361111E-08,-4.314841E-09,,,CMa,1,35924,,788.496917745377,,,
36149,36251,59067,2859,,,,7.46435,-11.556867,485.4369,-2.13,-2.31,15,5.79,-2.641,B8Vv comp VB,0.583,-177.893755,441.072382,-97.252666,-5.7E-07,1.48E-05,-8.4E-06,1.95416235564285,-0.201705384992965,-1.03265313958333E-08,-1.1199196E-08,,,CMa,1,36149,,991.744955231413,,,
37401,37508,61885,2965,,,,7.697735,13.480453,238.6635,-35.61,-24.95,7,5.79,-1.099,M2III,1.669,-99.792353,209.538656,55.635727,3.131E-05,3.008E-05,-2.64E-05,2.01526242038117,0.235278291591136,-1.72642151645833E-07,-1.20961013E-07,,,Gem,1,37401,,239.662452940864,,,
42058,42177,73340,3413,,,,8.597787,-50.969651,136.7989,-13.69,10.46,23,5.79,0.11,B8 Si,-0.132,-54.17509,66.980034,-106.267257,-5.65E-06,2.142E-05,-1.39E-05,2.25089527125381,-0.889588236274287,-6.63709928680556E-08,5.071151E-08,,,Vel,1,42058,,78.7045789695099,HV,5.804,5.774
42893,43012,76236,3543,,,,8.765339,-79.504373,152.9052,-26.11,81.26,7,5.79,-0.132,K5III,1.595,-18.448796,20.867393,-150.346976,-2.559E-05,5.817E-05,3.93E-06,2.29476031038255,-1.38761307385354,-1.26584851993056E-07,3.93959596E-07,,,Cha,1,42893,,98.3558056226957,,,
43480,43603,76110,3535,,,,8.880005,-38.724086,214.1328,-3.06,18.39,21,5.79,-0.863,K5/M0III,1.508,-114.360325,121.781054,-133.955319,-1.733E-05,2.309E-05,1.46E-06,2.32477992319114,-0.675862805874194,-1.4835298625E-08,8.9157235E-08,,,Vel,1,43480,,192.841277563942,,,
45612,45743,80479,3704,,,,9.32587,-15.834663,138.5042,36.93,-52.86,-30,5.79,0.083,K1/K2III,1.285,-101.906459,85.849515,-37.792504,1.401E-05,-4.422E-05,-2.577E-05,2.44150713261481,-0.276367003384471,1.79041692229167E-07,-2.56272511E-07,,,Hya,1,45612,,80.6863370363819,,,
45783,45915,80390,3698,,,,9.362026,56.699219,230.4147,-10.55,-11.91,21,5.79,-1.023,M4IIIa,1.511,-97.517012,80.586059,192.580736,-1.015E-05,2.368E-05,1.065E-05,2.45097270845637,0.989588062763546,-5.11478432986111E-08,-5.7741309E-08,,,UMa,1,45783,,223.460105773122,CG,5.981,5.621
48202,48339,85655,3913,,,,9.853347,-59.425774,236.4066,28.4,-41.59,24,5.79,-1.078,K2IIICNp...,1.354,-101.754452,64.077517,-203.539395,6.82E-06,-4.276E-05,-4.538E-05,2.579600271762,-1.03717541929758,1.37687085277778E-07,-2.01634009E-07,,,Car,1,48202,,235.071511593829,,,
51275,51420,90840,4113,,32    LMi,,10.501792,38.925132,231.4815,-15.68,-4.62,2,5.79,-1.033,A4V,0.087,-166.409261,68.837569,145.440847,2.25E-06,1.811E-05,-2.75E-06,2.74936268383563,0.67937171001407,-7.60187851111111E-08,-2.2398392E-08,,32,LMi,1,51275,,225.527756674525,,,
52327,52478,92728,4187,,39    UMa,,10.728702,57.199203,113.3787,17.38,-51.66,-15,5.79,0.517,A0Vs,-0.038,-58.048933,20.066571,95.301382,-1.782E-05,-3.95E-06,-2.828E-05,2.8087676032804,0.998314419520964,8.42606176805556E-08,-2.50454747E-07,,39,UMa,1,52327,,54.1003406863468,,,
54401,54561,97023,4339,,,,11.164831,-32.367529,120.919,17.54,-29.6,0,5.79,0.378,A1V,0.027,-99.700424,22.153312,-64.733769,6.84E-06,-1.205E-05,-1.466E-05,2.9229459170678,-0.564919943667429,8.50363195694444E-08,-1.43504849E-07,,,Hya,1,54401,,61.4893638512626,,,
54702,54863,97605,4358,,,,11.233843,8.060695,60.5694,46.23,-106.76,17,5.79,1.879,K3III,1.128,-58.768786,11.948482,8.493187,-2.388E-05,-9E-06,-2.86E-05,2.94101314013194,0.140685676113006,2.24129364520833E-07,-5.17587085E-07,,,Leo,1,54702,,15.4312106565779,,,
60277,60463,107860,4714,,,,12.395765,-38.911381,102.7749,-56.54,-12.46,-8,5.79,0.731,B8/B9V,-0.064,-79.542121,-8.271,-64.554681,7.3E-06,2.908E-05,3.1E-07,3.24520362650552,-0.67913171056811,-2.74113654986111E-07,-6.0407784E-08,,,Cen,1,60277,,44.4221935471055,,,
63212,63414,112846,4921,,44    Vir,,12.99431,-3.811926,77.9423,-48.2,6.57,-18,5.79,1.331,A3V,0.203,-75.149664,-20.016363,-5.181717,1.29E-05,2.228E-05,3.7E-06,3.4019024922983,-0.066530656292743,-2.33680194027778E-07,3.1852258E-08,,44,Vir,1,63212,,25.5623042711255,,,
63976,64179,114256,4960,,,,13.153454,10.022468,94.518,22.78,0.18,-0.4,5.79,0.912,K0III,1.025,-88.864068,-27.681165,16.449378,3.5E-06,-9.84E-06,1E-08,3.44356629235487,0.17492507063581,1.10440556430556E-07,8.72664E-10,,,Vir,1,63976,,37.6010523668496,,,
66470,66681,118666,5130,,,,13.669656,-64.576553,69.4444,-69.6,0.46,4,5.79,1.582,F3III-IV,0.401,-27.009779,-12.62048,-62.719415,-1.164E-05,2.042E-05,-3.63E-06,3.57870755748469,-1.12707347048626,-3.37430321666667E-07,2.230142E-09,,,Cen,1,66470,,20.2861671696629,,,
76297,76532,139254,5806,,,,15.630011,-23.141698,84.246,-31.72,-75.18,7,5.79,1.162,K0III,1.074,-45.040312,-63.028147,-33.109244,-7.35E-06,1.199E-05,-3.105E-05,4.09192734739963,-0.403898820225594,-1.53782899472222E-07,-3.64482925E-07,,,Lib,1,76297,,29.8675775503349,,,
78410,78649,144208,5983,,,,16.055379,36.631787,200.8032,8.03,-13.52,-1,5.79,-0.724,A2V+...,0.586,-78.539268,-140.706375,119.813275,3.4E-06,-9.95E-06,-1.117E-05,4.20328832264221,0.639345292465421,3.89305385486111E-08,-6.5546809E-08,,,CrB,1,78410,,169.668023234646,,,
80428,80672,148247,6122,,,,16.470685,-37.179881,110.3753,15.06,-26.9,-14,5.79,0.576,K1IIICN...,1.104,-34.275919,-80.985817,-66.701858,1.526E-05,1.538E-05,-2.82E-06,4.31201527586323,-0.6489113451302,7.30129402916667E-08,-1.3041488E-07,,,Sco,1,80428,,51.238923866468,,,
82895,83150,152564,6276,,,,16.992771,-69.268164,241.5459,-13.94,-13.12,-1,5.79,-1.125,Ap Si,-0.103,-22.286933,-82.550332,-225.905185,-1.192E-05,1.848E-05,-4.48E-06,4.44869692464851,-1.2089575205661,-6.75830270694444E-08,-6.3607554E-08,,,TrA,1,82895,,245.470891568503,MX,5.814,5.774
88540,88817,166046,6782,,100    Her,,18.130417,26.09734,38.5802,-10.47,29.79,-16,5.79,2.858,A3V,0.127,1.18272,-34.62655,16.97127,-2.54E-06,1.707E-05,-2.19E-06,4.74653219685007,0.455484500727456,-5.07599923541667E-08,1.44425995E-07,,100,Her,1,88540,,6.26325364758222,,6.125,5.685
90836,91118,171623,6977,,,,18.586834,18.20341,198.4127,21.25,7.46,-21,5.79,-0.698,A0Vn,0.006,28.843337,-186.262643,61.982374,1.673E-05,2.55E-05,1.1E-07,4.86602172045044,0.317709441462125,1.03022907118056E-07,3.61671E-08,,,Her,1,90836,,165.653264931802,,,
94139,94434,179323,7277,,,,19.220463,-25.906786,520.8333,-2.11,-9.21,3,5.79,-2.793,K2III,1.387,147.157141,-444.781077,-227.556419,-7.38E-06,5.35E-06,-2.226E-05,5.03190556049127,-0.452158717699216,-1.02295686597222E-08,-4.4651339E-08,,,Sgr,1,94139,,1140.77501292212,,,
95495,95793,183324,7400,,35    Aql,,19.483608,1.950448,61.1995,-0.51,-33.35,12,5.79,1.856,A0V,0.088,23.163789,-56.608235,2.082938,4.63E-06,-1.172E-05,-9.47E-06,5.10079659736519,0.034041731253083,-2.47254977083333E-09,-1.61685362E-07,,35,Aql,1,95495,,15.7615890496384,V1431,5.796,5.776
97674,97985,188650,7606,,,,19.913403,36.995676,369.0037,11.16,8.54,-24,5.79,-2.045,Fp,0.773,141.534283,-258.506468,222.0496,3.68E-06,3.485E-05,-2.57E-06,5.21331658942056,0.64569635527702,5.410520675E-08,4.1403088E-08,,,Cyg,1,97674,,572.796030985829,,,
101696,102026,196857,7905,,,,20.6757,-16.12418,100.4016,-68.21,73.94,-4,5.79,0.781,K0III,0.997,62.172683,-73.739679,-27.883532,-2.147E-05,-2.604E-05,3.571E-05,5.41288557445015,-0.281420024376694,-3.30691411506944E-07,3.58471235E-07,,,Cap,1,101696,,42.4228654922951,,,
106250,106592,205423,8251,,,,21.588228,-3.983305,128.2051,-9.59,-4.8,-2,5.79,0.25,G9III:,1.11,103.237363,-75.493546,-8.905868,-5.33E-06,-3.48E-06,-2.83E-06,5.65178486118072,-0.06952177962174,-4.64936319652778E-08,-2.3271056E-08,,,Aqr,1,106250,,69.1830970918936,,,
108413,108758,209419,8403,,,,22.030718,52.882253,306.7485,9.99,2.67,-22,5.79,-1.644,B5III,-0.106,161.048069,-91.262192,244.600191,-7.24E-06,2.118E-05,-1.555E-05,5.76762840978776,0.922969425264594,4.84328866875E-08,1.2944525E-08,,,Cyg,1,108413,,395.913216728166,,,
108894,109240,210129,8438,,25    Peg,,22.130641,21.702926,186.5672,-45.18,-68.26,-52,5.79,-0.564,B7Vn,-0.077,152.994225,-81.486898,68.991296,-4.267E-05,-2.357E-05,-7.703E-05,5.79378816341032,0.378787508329092,-2.19038820875E-07,-3.30933818E-07,,25,Peg,1,108894,,146.419864293528,,,
110232,110578,212404,8533,,51    Aqr,,22.401912,-4.83702,124.3781,26.35,-7.77,6,5.79,0.316,A0V,-0.033,113.245652,-50.352297,-10.487774,1.168E-05,1.219E-05,-5.19E-06,5.86480689779854,-0.084421922612693,1.27748404826389E-07,-3.7670022E-08,,51,Aqr,1,110232,,65.1028498434861,,,
110644,110992,213179,8564,,,,22.486174,26.763198,384.6154,26.09,-4.42,-45,5.79,-2.135,K2II,1.252,316.794678,-132.566069,173.193723,-1.571E-05,5.93E-05,-2.808E-05,5.88686652976903,0.467105931498315,1.26487889256944E-07,-2.1428764E-08,,,Peg,1,110644,,622.30028516916,,,
112688,113048,216608,8708,,,,22.894488,44.749163,56.9152,-2.97,-15.72,12,5.79,2.014,A3m,0.282,38.73985,-11.536102,40.068624,1.105E-05,-4.14E-06,5.56E-06,5.99376295000904,0.781020235138787,-1.43989663125E-08,-7.621271E-08,,,Lac,1,112688,,13.6269919699487,,,
113541,113902,217842,8771,,,,23.066566,-41.478896,95.3289,12.25,55.93,-15,5.79,0.894,K0III,1.069,69.298345,-17.27995,-63.140449,6.83E-06,4.13E-06,2.953E-05,6.03881279065966,-0.723943304382454,5.93896758680555E-08,2.71156291E-07,,,Gru,1,113541,,38.2296216565919,,,
171,171,224930,9088,Gl 914A,85    Peg,,0.036139,27.082256,12.1699,778.59,-918.72,-37.6,5.8,5.374,G3V,0.69,10.834733,0.102555,5.540428,-9.99E-06,4.584E-05,-6.577E-05,0.00946108171981,0.472674535797847,3.7747108354375E-06,-4.454080246E-06,,85,Peg,1,171,Gl 914,0.617163168455584,,,
418,418,225289,9110,,,,0.085039,61.31397,221.7295,14.29,2.24,14,5.8,-0.929,B8MNp...,-0.067,106.405975,2.369398,194.515247,4.42E-06,1.546E-05,1.372E-05,0.022263193198906,1.07013065402348,6.92798749513889E-08,1.0859826E-08,,,Cas,1,418,,204.927385838024,V567,5.809,5.789
3575,3583,4391,209,GJ 1021,,,0.76265,-47.551985,15.1584,183.96,78.36,-11.4,5.8,4.897,G5IV,0.635,10.027401,2.02916,-11.185157,-6.23E-06,1.253E-05,1.249E-05,0.199661395803409,-0.829938707875,8.9186324675E-07,3.799E-07,,,Phe,1,3575,,0.957634976969268,,,
4257,4267,5267,254,,66    Psc,,0.909785,19.188417,108.1081,11.05,-7.69,10,5.8,0.631,A1Vn,-0.016,99.219532,24.089496,35.532538,9.31E-06,8.22E-06,-4.4E-07,0.238181186754227,0.334901061780995,5.35719117013889E-08,-3.7282172E-08,,66,Psc,1,4257,,48.7079666492537,,,
5537,5550,7019,348,,45    And,,1.186189,37.724121,242.1308,-15.54,-6.96,-1,5.8,-1.12,B7III-IV,-0.095,182.356513,58.523074,148.150167,9.56E-06,-1.609E-05,-7.09E-06,0.310543516774598,0.65841012174847,-7.53400459583333E-08,-3.3743032E-08,,45,And,1,5537,,244.343055269397,,,
12207,12239,16024,747,,,,2.626676,65.745336,283.2861,42.97,-8.85,41,5.8,-1.461,K5III,1.561,89.924278,73.865377,258.280376,-1.558E-05,6.357E-05,3.324E-05,0.687662039838837,1.14747258357241,2.08324438534722E-07,-4.290601E-08,,,Cas,1,12207,,334.502986826014,,,
13022,13055,16458,774,,,,2.796568,81.448475,133.1558,18.78,-78.4,18,5.8,0.178,G8p...,1.3,14.726198,13.235712,131.675605,3.115E-05,4.43E-05,1.068E-05,0.73213984467008,1.42154406517816,9.10480092083333E-08,-3.80093925E-07,,,Cep,1,13022,,73.9264752656227,,,
13800,13834,18404,878,,47    Ari,,2.968114,20.668733,33.1675,234.79,-31.64,28,5.8,3.196,F5IV,0.415,22.126017,21.759698,11.707032,-6.09E-06,4.696E-05,5.35E-06,0.777050551072855,0.36073744679333,1.13829404057639E-06,-1.53395048E-07,,47,Ari,1,13800,,4.58775270547136,,,
18172,18217,24141,1192,,,,3.895345,57.975141,50.5051,85.08,-93.81,-5,5.8,2.283,A5m,0.182,14.021398,22.818538,42.819101,-8.97E-06,2.519E-05,-1.651E-05,1.01979894419545,1.01185709846751,4.12479479416667E-07,-4.54803713E-07,,,Cam,1,18172,,10.6365307507644,,,
19522,19571,26591,1300,,,,4.193389,-20.356157,80.9717,45.73,49.83,-13,5.8,1.258,A1V + (F/G),0.165,34.581591,67.580823,-28.166348,-1.856E-05,3.14E-06,2.296E-05,1.09782679392134,-0.355281962151751,2.21705296118056E-07,2.41582657E-07,,,Eri,1,19522,,27.3400937850561,,6.031,5.791
23861,23916,33224,1671,,,,5.138942,-8.665324,208.7683,3.68,-20.78,27,5.8,-0.798,B8V,-0.059,46.131324,201.163803,-31.453601,1.76E-06,2.435E-05,-2.495E-05,1.34537178311001,-0.151238440512467,1.78411434444444E-08,-1.00744282E-07,,,Eri,1,23861,,181.635193117651,,,
25644,25708,36134,1830,,,,5.489913,-3.446394,151.0574,-28.01,-9.45,23,5.8,-0.096,K1III...,1.149,20.076044,149.441936,-9.080775,2.34E-05,2.013E-05,-8.32E-06,1.43725575078227,-0.060150916880305,-1.35796311923611E-07,-4.5814892E-08,,,Ori,1,25644,,95.1480736351759,,,
28783,28855,41759,2160,,,,6.090882,-35.513647,83.1255,13.88,16.09,24,5.8,1.201,A0V,0.027,-1.609748,67.643284,-48.287467,-6.16E-06,2.361E-05,-8.98E-06,1.59458930680622,-0.619830075442941,6.72921388611111E-08,7.8006521E-08,,,Col,1,28783,,28.813764348397,,,
33161,33248,51055,2588,,17    CMa,,6.917427,-20.404876,154.5595,0.38,-10.35,-15,5.8,-0.145,A2V,0.048,-34.459466,140.702845,-53.887403,3.79E-06,-1.666E-05,-1.92E-06,1.81097824012006,-0.356132270059381,1.84229198611111E-09,-5.0178215E-08,,17,CMa,1,33161,,99.5405417351526,,,
34249,34339,54475,2691,,,,7.118633,-40.893268,238.0952,-10.62,11.3,6,5.8,-1.084,B3V,-0.158,-51.959256,172.320265,-155.869534,7.93E-06,1.615E-05,5.84E-06,1.86365382348689,-0.713722169640481,-5.1487212875E-08,5.4783945E-08,,,Pup,1,34249,,236.374160811629,,,
34881,34975,55775,2731,,,,7.236347,-3.901779,396.8254,-34.21,-8.09,22,5.8,-2.193,K5III,1.585,-125.918983,375.347611,-27.002499,5.559E-05,4.121E-05,-1.706E-05,1.89447133177085,-0.068098886187478,-1.65854760118056E-07,-3.9221426E-08,,,Mon,1,34881,,656.447501951699,,,
35686,35785,57103,2784,,19    Lyn,,7.381127,55.281392,100000,-11.23,-32.04,5,5.8,-14.2,B8V,-0.078,-20147.730599,53271.955125,82195.910834,0.00057469,0.01386979,-0.00884202,1.93237443260996,0.964842297824849,-5.44445763263889E-08,-1.55334303E-07,,19,Lyn,1,35686,,41686938.3470335,,5.947,5.697
35884,35984,57646,2804,,,,7.415857,51.887258,317.4603,9.46,-35.14,18,5.8,-1.708,K5III,1.61,-70.977448,182.6327,249.777188,-3.31E-05,4.498E-05,-1.889E-05,1.94146675530452,0.905603500319139,4.58633741805556E-08,-1.70363527E-07,,,Lyn,1,35884,,419.952334664066,,,
37603,37710,62781,3007,,,,7.736027,-36.062505,42.9553,-79.39,85.83,29,5.8,2.635,F0IV,0.32,-15.244074,31.199186,-25.28654,-2.9E-07,3.825E-05,-3.01E-06,2.02528711818117,-0.629409440988658,-3.84893580993056E-07,4.16115582E-07,,,Pup,1,37603,,7.6913044028661,,,
38734,38848,64960,3095,,1    Cnc,,7.949848,15.790281,142.8571,-28.28,-41.64,10,5.8,0.025,K3III,1.285,-67.164198,119.941523,38.873874,8.45E-06,2.5E-05,-2.497E-05,2.08126530732855,0.27559239658136,-1.37105308861111E-07,-2.01876416E-07,,1,Cnc,1,38734,,85.1138038202376,,,
